material_id,material_type,tensile_strength_mpa,weight_capacity_kg,density_g_cm3,biodegradability_score,biodegradation_time_days,co2_emission_score,recyclability_percentage,production_cost_per_kg,co2_impact_index,cost_efficiency_index,material_suitability_score,predicted_cost,predicted_co2,predicted_cost_norm,predicted_co2_norm,ai_recommendation_score
1973,Maleic Anhydride Grafted (MAG) Polymers,0.2730764885323692,0.2465662593539831,0.4000000000000001,0.5498947368421054,0.9295935997596152,0.633107665429133,0.7813235294117645,0.0233489126192215,0.5046792942204181,0.5465532593182171,0.4724572962040893,0.04323883811289378,0.6381597,0.028183792125266605,0.63908464,0.6275840875246834
7909,Coconut Coir Composite,0.3948706360863178,0.8976982097186701,0.1199999999999998,0.5,0.319091796875,0.4570867001528718,0.6002941176470588,0.2854912479108077,0.5415154734529759,0.6735741545771733,0.6152927357925585,0.2823416466024588,0.46269217,0.2750647046158839,0.46365875,0.6275691682695023
1806,Nano-cellulose Composite,0.7748277030843971,0.0884721038173723,0.6399999999999999,0.7713684210526317,0.6738656850961537,0.3955012011356191,0.006470588235294,0.297871275733344,0.5349540433950387,0.5398414317771932,0.5162481707590697,0.29922921254993023,0.3959578,0.2925016294148629,0.39694023,0.6274728987972688
3149,Coconut Coir Composite,0.7875946220766015,0.1292980960500142,0.28,0.9743157894736844,0.6024921123798076,0.5236951299410353,0.2669117647058823,0.1667450635014361,0.5838295248127642,0.6083697900374102,0.5685689977527314,0.20199487449481843,0.52271855,0.19210422188915915,0.5236709,0.627403752039771
7366,Coconut Coir Composite,0.3732911535419726,0.3902623851472956,0.78,0.7349473684210526,0.0648475060096153,0.4173400305743613,0.2682352941176471,0.2813679080054844,0.5654612540626645,0.5165188984045868,0.5091474148558273,0.27779881619383007,0.41476575,0.2703740942309317,0.4157437,0.6273823707752757
1713,Natural Fiber Composite,0.7809287086204948,0.9402292317893342,0.4799999999999997,0.4663157894736844,0.6339862530048077,0.7289801266652107,0.523235294117647,0.0477686926410392,0.3800517323330293,0.897239905066533,0.683032449000808,0.0601738364193446,0.72651756,0.045669692275645234,0.72742146,0.6273700293656763
4336,PHA (Polyhydroxyalkanoates),0.0545701050728731,0.7438666287771147,0.5399999999999998,0.9511578947368422,0.686260516826923,0.3079274950862631,0.4966176470588235,0.4113531960888319,0.7307071502896858,0.4749897417194635,0.5621224301886586,0.40567722988827226,0.30928722,0.40241244066513665,0.31029022,0.6273434228118382
3317,Cellulose Acetate,0.484126087447746,0.419626787913233,0.76,0.2322105263157896,0.7728740985576922,0.2570430224939941,0.0130882352941176,0.3924378746784894,0.4437592937065633,0.5141507127368978,0.4735392901134824,0.3919212213314161,0.2792293,0.3882089439927268,0.28023946,0.627328513166008
661,Polyhydroxyvalerate (PHV),0.3562309343576997,0.5602917495500614,0.74,0.191578947368421,0.6485314002403845,0.2873989954138458,0.2332352941176471,0.3913169667430619,0.4604212453271328,0.5184300184751036,0.4831927739116707,0.39280135969904345,0.2833169,0.3891177135914215,0.28432608,0.6272610447032028
6682,Chitosan,0.2331939893797311,0.0093776641091218,0.8800000000000001,0.9993684210526316,0.7358586237980768,0.1238261629176675,0.4616176470588236,0.4687596953532361,0.8302209742687203,0.2852676179053614,0.4704526022185181,0.5156136299063161,0.15019803,0.5159251129914957,0.15123884,0.6272249258067214
2305,Paper-based Composite,0.9319850864309116,0.0230179028132992,0.8,0.6096842105263158,0.7161395733173076,0.3592487442673073,0.4983823529411765,0.3066583932985718,0.6029573616124764,0.5638375394538345,0.5622182593509455,0.36052560256324073,0.35693216,0.35579201397564186,0.35792387,0.6269573001526131
2830,Paper-based Composite,0.0291492486724663,0.0420574026712133,0.78,0.9934736842105264,0.0345365084134615,0.4118803232146757,0.6848529411764704,0.2365115743752439,0.7290725318911141,0.3267573656530063,0.4294526241520162,0.24415531759173636,0.4108217,0.23563616000618928,0.4118006,0.6269158146321344
5162,Polylactic Acid (PLA) Blends,0.0403344254886453,0.0925452306526475,0.8,0.3160000000000003,0.8185190054086537,0.567154400524132,0.289264705882353,0.0327765490046937,0.3690757409144047,0.4267532772405103,0.3316195728760953,0.047216601075653744,0.5654067,0.03229095320848918,0.5663489,0.6268679721393652
5671,Maleic Anhydride Grafted (MAG) Polymers,0.8510902722856173,0.4985317798617031,0.3,0.4930526315789474,0.7294076772836537,0.1011137803013757,0.4991176470588234,0.645422792461894,0.697182428734761,0.5467174986594385,0.6325221761724118,0.6429583950565858,0.100827284,0.6474124510943187,0.10187981,0.6267875267057057
6183,Gelatin,0.1163710315218619,0.7747466136212939,0.4599999999999997,0.4458947368421055,0.0611760066105769,0.1574579602533303,0.613970588235294,0.5567009277514787,0.6778335585730253,0.4446549224423552,0.5381071569204678,0.5708440623890229,0.12825379,0.5729522121490414,0.1292998,0.6267206187366963
3107,Maleic Anhydride Grafted (MAG) Polymers,0.7236470455315782,0.7590224495595339,0.72,0.663578947368421,0.3051006610576923,0.0242411006770035,0.5288235294117646,0.7408000480389114,0.7927178397543775,0.5484808293117691,0.6847464171355699,0.7426216751197982,0.024211008,0.7503178150222694,0.025281738,0.6267094605321436
2912,Starch-based Polymer,0.0014687605920234,0.6032963910201763,0.5399999999999998,0.9928421052631576,0.671001727764423,0.1810438960471718,0.4254411764705882,0.5018064632352205,0.7924189188494791,0.3807069601895717,0.5297268667768403,0.5167656705244458,0.17998299,0.5171146299228392,0.18101673,0.6266928181525135
3652,Thermoplastic Starch (TPS),0.3979211388543667,0.1797859240314483,0.3600000000000001,0.6707368421052633,0.8374586838942306,0.5730508844725923,0.9558823529411764,0.1244908375784384,0.6058720809835181,0.5235157838343691,0.5095258522157364,0.12453999221875661,0.5752155,0.11212970325441876,0.57615536,0.6265911463162532
2973,Starch-based Polymer,0.7863518246525816,0.3871364971109216,0.4999999999999998,0.2513684210526317,0.7425349308894229,0.2548591395501201,0.800735294117647,0.4852230306548303,0.6081280153642589,0.5579572842671188,0.5837829520289014,0.4821511200903187,0.24350697,0.4813740551859149,0.24452561,0.6263967356921016
8206,Coconut Coir Composite,0.2551124166760817,0.5238230557923653,0.28,0.4524210526315788,0.5505183293269229,0.1201135619130815,0.6658823529411765,0.58111069966673,0.7088460054211682,0.4012363618738421,0.5219264941648488,0.551596183705034,0.14114802,0.5530781927553325,0.14219098,0.6262776365188921
5365,Polycaprolactone (PCL),0.5153090046322448,0.075589656152316,0.3400000000000001,0.8086315789473684,0.1692645733173076,0.2330203101113781,0.0460294117647058,0.4477726958836657,0.6352852009814626,0.3981605198819019,0.4724681544238019,0.41986120149074013,0.25265777,0.4170578221814775,0.25367424,0.6262008124045491
5557,Recycled LDPE,0.1125296576658004,0.4985317798617031,0.2199999999999999,0.5107368421052634,0.9970515324519228,0.6121423891679407,0.6251470588235294,0.0776629069546332,0.4721792698123145,0.5522532684763978,0.4708791590682353,0.07651931726014567,0.6064715,0.06254689773620337,0.60740393,0.6261955080590934
3947,Thermoplastic Starch (TPS),0.6618461190825895,0.5278961826276405,0.76,0.9317894736842108,0.0889423076923076,0.0886656475212928,0.1360294117647058,0.6513976320819863,0.762409900697558,0.4963636376802744,0.6224836455221561,0.6576401383030687,0.08216168,0.6625717969528715,0.08321864,0.6261805507113899
4182,Nano-cellulose Composite,0.6726923511467628,0.0458463578668182,0.1599999999999999,0.4785263157894739,0.798424353966346,0.5951081022057219,0.5870588235294117,0.0984197199731782,0.4634156083398636,0.576193724714803,0.4876976041232247,0.09675394364260663,0.5940333,0.08343976410095247,0.5949687,0.6261761475376653
5368,Recycled LDPE,0.3710315218619364,0.7696315241072276,0.0799999999999998,0.0143157894736842,0.1745699368990384,0.583315134308801,0.3695588235294118,0.1067164403166564,0.2865489343935872,0.6995123376640866,0.5084908134199859,0.1179453477128643,0.5825638,0.10532053249038324,0.58350194,0.6261691786660011
8088,Paper-based Composite,0.7298610326516777,0.2564175428625557,0.02,0.804842105263158,0.9218092698317308,0.1928368639440925,0.9863235294117646,0.557311422252024,0.842298905489254,0.4729590037534604,0.6247310212485091,0.5501978428194749,0.19429763,0.5516343633165209,0.19532797,0.6261612660005013
847,Hemp Fiber Composite,0.0854140775053666,0.8480628966562471,0.4200000000000001,0.776,0.250225360576923,0.0214020528499672,0.318235294117647,0.6929913229716069,0.7857460323985458,0.4028465630598413,0.5687847355995164,0.6893788308572866,0.02293347,0.695342961074879,0.024004504,0.6260179670165813
1108,Polyhydroxyvalerate (PHV),0.758445373404135,0.51188784692621,0.4799999999999997,0.028842105263158,0.0591665414663461,0.4062022275606027,0.3014705882352941,0.3081496011769532,0.3658456354457048,0.6578401256283222,0.5365076264626454,0.29796266369609037,0.41104323,0.2911938792519719,0.41202205,0.626015154893811
2962,PHA (Polyhydroxyalkanoates),0.3453847022935261,0.8472103817372361,0.04,0.1498947368421053,0.7658128004807692,0.0814588338065078,0.5005882352941178,0.6297100651527736,0.6043566512082011,0.5058944991481191,0.5633599685456043,0.6330639278428865,0.07843885,0.6371961131526704,0.0794967,0.6259948936533597
4784,Coconut Coir Composite,0.2913795051406621,0.2809510277540968,0.2199999999999999,0.1309473684210527,0.7721886268028845,0.1768945184538106,0.5451470588235293,0.4681492008526906,0.5598663630641163,0.3844394795273514,0.4349553903260629,0.4764075781496726,0.17615464,0.4754436736726559,0.17718929,0.625937910268132
4727,Cork Composite,0.9152638119986444,0.990527612010988,0.4000000000000001,0.3463157894736843,0.835674579326923,0.4284778335881194,0.8211764705882353,0.3856824027462243,0.5538911141656927,0.8174644661043999,0.7391213745090004,0.3742878906024534,0.433825,0.3700019944043235,0.43479842,0.6259041182905453
7750,Coconut Coir Composite,0.6625240085866004,0.1829118120678222,0.4400000000000001,0.181263157894737,0.8162184495192306,0.4509718279100239,0.9063235294117644,0.2516037990772525,0.510157739295762,0.5529892265654258,0.5098023684099174,0.2450426787221949,0.45289132,0.23655238732689793,0.45386022,0.6257954294339025
6949,Maleic Anhydride Grafted (MAG) Polymers,0.8827251158061236,0.4915222127498342,0.4599999999999997,0.1810526315789475,0.3738731971153846,0.1865036034068574,0.3216176470588234,0.5281077672915061,0.5253875171820203,0.6010310916501849,0.5879921763884778,0.536479765620156,0.19128302,0.5374700319229296,0.19231407,0.6256847931311585
7359,Polycaprolactone (PCL),0.1971528640831544,0.3493416690347636,0.8200000000000001,0.3277894736842104,0.5606219951923076,0.4402708014850403,0.6057352941176469,0.2395640468779711,0.4993485001862723,0.4681227411841869,0.4416379498599756,0.2288587969985665,0.43587568,0.21984203786337847,0.4368486,0.6256513156696537
6620,Polyhydroxyvalerate (PHV),0.7256807140436108,0.4352562280951028,0.8200000000000001,0.4275789473684213,0.8423133263221152,0.2555143044332824,0.5473529411764705,0.4693301574275161,0.6099871202291792,0.5605490196706076,0.5843081501737861,0.47477495451301005,0.2532799,0.47375794017701356,0.2542962,0.6256399745690391
3856,Polylactic Acid (PLA) Blends,0.0768274771212292,0.2078241924789239,0.1599999999999999,0.8959999999999999,0.2775409405048076,0.470626774404892,0.8316176470588236,0.2221999819854081,0.6998101422093187,0.3965155080858827,0.4669954270780959,0.2115899402268759,0.466421,0.20201141870672054,0.4673867,0.6256398318872843
8034,Seaweed/Kelp-based Polymer,0.109253191729748,0.8481576205361372,0.28,0.0898947368421054,0.9125225360576924,0.4003057436121424,0.3644117647058823,0.2797065623154755,0.3996979021877369,0.5753406187535755,0.4857564896031134,0.2829844827566831,0.4022538,0.27572845247120775,0.40323472,0.6255660288400986
1295,PLA (Polylactic Acid),0.8008134674048129,0.4840390262385147,0.4799999999999997,0.9513684210526314,0.9092923677884616,0.5520856082114001,0.8855882352941177,0.2322681371911247,0.686485369268913,0.6925484932165484,0.6800987943585174,0.22525195910571064,0.55966955,0.2161178681816457,0.5606131,0.6253273822356038
745,PLA (Polylactic Acid),0.2322901367077166,0.2653215875722269,0.0799999999999998,0.0254736842105263,0.3847844050480768,0.0797117274514085,0.7267647058823529,0.5289184239233778,0.6131391827139242,0.337716147714632,0.4301033045994168,0.5459552126968883,0.10342987,0.5472537188454625,0.10448178,0.625326488588226
6325,PLA (Polylactic Acid),0.0814597220653033,0.2269584162167282,0.6399999999999999,0.789684210526316,0.8367262620192307,0.5134308801048262,0.3177941176470588,0.0994705711626416,0.5437486466348934,0.4527372130195528,0.4294361576899816,0.1152347914195402,0.54804546,0.10252180078463566,0.5489918,0.6252817885020885
7629,Maleic Anhydride Grafted (MAG) Polymers,0.9013670771664216,0.5666382495026996,0.5599999999999998,0.7903157894736845,0.0628004807692307,0.4175584188687484,0.1855882352941176,0.3419870094776768,0.5654331744665546,0.7036067942096657,0.6544165201374003,0.3485948495753152,0.41959587,0.3434731491201178,0.42057267,0.6252649919550022
6532,Recycled PP,0.9018190035024288,0.6558681443591929,0.72,0.8549473684210527,0.2135009765624999,0.3900414937759335,0.9888235294117644,0.4185590328165813,0.759228169520702,0.699882531231854,0.7394129950871846,0.4186685217742211,0.39004138,0.4158263441466383,0.39102522,0.6251419841445406
1511,Jute Fiber Composite,0.81312846006101,0.1215307378990243,0.02,0.5488421052631578,0.2028526893028846,0.4957414282594454,0.6385294117647059,0.2217996577227554,0.5444877998021658,0.5916778962989082,0.5479321982364331,0.2288703166886177,0.49035454,0.21985393229326583,0.49131453,0.625119060541397
1610,Polyhydroxyvalerate (PHV),0.5401649531126427,0.8688074263521834,0.4400000000000001,0.5983157894736844,0.9889855018028844,0.0318846909805632,0.8848529411764706,0.7404597724156565,0.8405229795871177,0.5265078048731853,0.6877095517306039,0.7420949378190695,0.030403826,0.7497739427596716,0.031473085,0.6250430931680944
7621,Cork Composite,0.8612586148457801,0.5811310031258881,0.72,0.8336842105263158,0.8651686448317306,0.3273640532867437,0.5705882352941175,0.4533071788148399,0.7005408835733464,0.6513940138655645,0.6850129207727312,0.45563933443045534,0.3250706,0.45399983119912984,0.32606986,0.6249747308565655
2997,Seaweed/Kelp-based Polymer,0.1572703649305163,0.8737330681064697,0.1799999999999999,0.8235789473684212,0.9782902644230768,0.7479799082769165,0.9133823529411764,0.0229185640368698,0.5557602006603034,0.7001336042963479,0.6054578652863591,0.040576994854855414,0.7143113,0.025435358108105367,0.7152181,0.6248301835748443
1133,PLA (Polylactic Acid),0.0811207773132979,0.6239461968362225,0.1999999999999999,0.3781052631578947,0.8926344651442306,0.4773968115309019,0.6317647058823529,0.2149240885116944,0.501086114358388,0.5255504568401783,0.4811613258943786,0.21147941486065527,0.47607073,0.2018972979089002,0.47703412,0.6246597062552982
7667,Poly(3-hydroxybutyrate) (PHB),0.6429781945542876,0.6276404281519372,0.28,0.1734736842105264,0.6355637770432692,0.3548809783795588,0.1213235294117647,0.3378136290395219,0.3988663219557315,0.6460601351960586,0.5450324451313386,0.34801307619953387,0.3670831,0.34287245043831244,0.3680724,0.624628558588873
2014,Mycelium-based Material,0.1393062930742288,0.253575826465852,0.9599999999999996,0.3197894736842106,0.6978102463942306,0.4492247215549245,0.0579411764705881,0.1815470531130215,0.3829127166219185,0.4452458146168157,0.3705516244495018,0.1809548824026182,0.45248,0.17037979096619718,0.45344898,0.6245788131045186
3119,Bagasse Fiber Composite,0.2484465032199751,0.789049919484702,0.4799999999999997,0.2816842105263157,0.6622314453124999,0.1008953920069883,0.7811764705882352,0.6134468919825057,0.6902928612720476,0.4658701700184009,0.5662148547866471,0.6174751478706676,0.099545926,0.6211002243236405,0.10059876,0.6245633742679582
8705,Polycaprolactone (PCL),0.2626821828042029,0.4173534147958701,0.32,0.0189473684210526,0.6810678335336537,0.0345053505132124,0.2160294117647058,0.6072018334851228,0.5316374176226507,0.3611299458859728,0.4251105051634568,0.6099615981209606,0.03682679,0.6133422559837067,0.03789452,0.6245273858054227
654,Alginate,0.7455654728279288,0.2248744908591455,0.3600000000000001,0.776842105263158,0.985943134014423,0.7091067918759555,0.943970588235294,0.0192355808204645,0.5672933532880284,0.6834377567779366,0.5973364403950936,0.06331010211990062,0.68756175,0.04890798187524267,0.68847495,0.6245141170393175
4035,Coconut Coir Composite,0.1562535306745,0.0422468504309936,0.2199999999999999,0.9425263157894735,0.439922626201923,0.4243284559947586,0.5782352941176468,0.2371020526626567,0.6862407255629921,0.3647092932665853,0.4402300456423804,0.24535831812964667,0.4211503,0.23687829460260898,0.42212674,0.6244439922203167
5234,Polycaprolactone (PCL),0.4108010394305728,0.8947617694420764,0.8600000000000001,0.3701052631578947,0.5106295072115384,0.0901943655820047,0.5876470588235293,0.6578128283909966,0.6834638079210719,0.5285437113053961,0.615359288577852,0.6557098082882188,0.08505702,0.6605786725789478,0.0861133,0.6243950790450142
1535,Thermoplastic Starch (TPS),0.413625579030618,0.5968551671876481,0.8,0.0501052631578948,0.743511493389423,0.057654509718279,0.225735294117647,0.6279086059708363,0.5313513829117583,0.4519807814771452,0.4943809403773881,0.6264311758334022,0.05491733,0.6303475952336645,0.055980768,0.6243448531909351
5659,Poly(3-hydroxybutyrate) (PHB),0.9629420404474068,0.2171071327081557,0.4400000000000001,0.7920000000000003,0.3360032301682693,0.1913081458833805,0.3605882352941176,0.5764869544330907,0.7140635741171333,0.5234199701734324,0.6129983350317826,0.5563630370359158,0.18669987,0.558000113612186,0.18773201,0.6243068350109602
4155,Maleic Anhydride Grafted (MAG) Polymers,0.2545475087560727,0.2414511698399166,0.02,0.9974736842105264,0.4982910156249999,0.4734658222319283,0.9263235294117644,0.2256427706442217,0.7477739000295466,0.4585424953211081,0.5321264259998608,0.23798942923439714,0.47535414,0.2292696929889622,0.4763177,0.6241903324752888
304,Starch-based Polymer,0.6375550785222008,0.5051624514540116,0.4799999999999997,0.8703157894736844,0.4202223557692307,0.4660406202227563,0.6950000000000002,0.3051471692070576,0.6670744267307271,0.6207563913100407,0.6294040802139284,0.2992822113971177,0.46079007,0.2925563523344189,0.4617571,0.6241554525429858
5129,Alginate,0.3433510337814936,0.6569101070379844,0.5599999999999998,0.6282105263157896,0.2798508864182691,0.618038873116401,0.0975,0.0732893643851519,0.3989437213365364,0.6707625964917826,0.5279086412132754,0.10015241955978876,0.6157102,0.08694879371382684,0.61664045,0.6241460372894884
1906,Recycled PP,0.2025759801152412,0.411764705882353,0.8200000000000001,0.4319999999999999,0.2117356520432692,0.6455557982092162,0.4026470588235294,0.0149721274232128,0.3873515126600977,0.5783133548299931,0.4477000155957958,0.03871080536694299,0.63920385,0.023508460776507006,0.6401285,0.6240852185047157
1049,Recycled PET (rPET),0.8702971415659246,0.7572226958416217,0.7,0.4088421052631581,0.5621807391826923,0.1670670452063769,0.7295588235294118,0.6114352625626757,0.6850308736816414,0.6436818461971936,0.6942370716922887,0.6155218267387734,0.16749063,0.6190833609230156,0.16852733,0.623803130037382
4918,Polycaprolactone (PCL),0.3721613377019545,0.7365728900255755,0.5799999999999998,0.937684210526316,0.3947378305288461,0.3930989298973575,0.1836764705882353,0.352825788889,0.6214910923268631,0.5914899527626589,0.5960658408085618,0.34859804266026395,0.3943135,0.34347644607731703,0.39529634,0.6237040645833476
7995,Polybutylene Adipate Terephthalate (PBAT),0.1168229578578691,0.3774746613621294,0.8200000000000001,0.0905263157894737,0.6598557692307692,0.252238480017471,0.9198529411764704,0.4184089112180865,0.5850092429634007,0.3809257212787649,0.4358037476188662,0.4169550005947781,0.24369141,0.41405708148082,0.24471001,0.623653923544223
2736,Jute Fiber Composite,0.7853349903965654,0.70862934545799,0.4599999999999997,0.5336842105263158,0.1361177884615384,0.6468661279755403,0.8275,0.1325373552577587,0.5021721991701246,0.795174358653263,0.6683350567148106,0.1326429417913063,0.65374345,0.12049624481440145,0.6546647,0.623602635312038
5305,Polycaprolactone (PCL),0.432945429894927,0.4757980486880743,0.7,0.6686315789473687,0.3412616436298076,0.689670233675475,0.2939705882352941,0.0014211511324172,0.4145484744935319,0.6720545831219336,0.5255155709044864,0.031884946560139606,0.6865359,0.016460554223668333,0.68744934,0.6235391580706537
4378,Natural Fiber Composite,0.8393401875494293,0.969972530074832,0.5799999999999998,0.247157894736842,0.9525334284855768,0.0423673291111594,0.7202941176470589,0.7664908575946515,0.6970225273948847,0.6361974722494177,0.7142192716201472,0.7460354205619102,0.043424025,0.7538426108834443,0.044490192,0.6235107167451726
6969,Cork Composite,0.6606033216585696,0.3811688926778441,0.06,0.3762105263157895,0.6059476412259615,0.3992138021402054,0.5633823529411764,0.3268047118165714,0.5259327274128694,0.5818097795742955,0.5472742242285074,0.32253232547972455,0.39757225,0.3165628013447217,0.3985543,0.6234080032070056
2613,Chitosan,0.2468647610439497,0.2064980581604622,0.5399999999999998,0.9050526315789472,0.3039832481971153,0.6313605590740337,0.5601470588235294,0.050871205676598,0.5678649217013733,0.5156603634906843,0.4787463959972643,0.06022172321405644,0.6343376,0.04571913684574205,0.63526344,0.6233562562045872
8472,Recycled HDPE,0.282002033668512,0.3256606990622335,0.26,0.6418947368421053,0.3487736628605768,0.4090412753876393,0.6080882352941176,0.2775848437234159,0.6096654304176354,0.4712648823298572,0.4931383983720717,0.27796874084872947,0.41679007,0.2705495465985606,0.41776755,0.6233008511472948
3162,Poly(3-hydroxybutyrate) (PHB),0.0219184272963506,0.6282087714312778,0.5599999999999998,0.0778947368421054,0.8022179236778846,0.5315571085389825,0.4964705882352942,0.1280136910897827,0.3568839844301992,0.5438326831823755,0.4252993869177928,0.1342842256744782,0.5314031,0.1221909202776188,0.5323534,0.6232421517791106
8543,Blended Starch,0.8044288780928708,0.5620915032679739,0.6199999999999999,0.9122105263157896,0.8684457632211537,0.2037562786634636,0.682794117647059,0.5777279596473143,0.8083438420924168,0.5788649305493276,0.6915355471927823,0.5761143475592941,0.2082607,0.578393941671759,0.20928772,0.6232344575154126
6424,Blended Starch,0.2623432380521974,0.7093871364971109,0.8,0.7869473684210526,0.2423565204326922,0.5291548373007209,0.3297058823529412,0.2221999819854081,0.5374479683465436,0.6026391195706293,0.5532078726217999,0.22948127014647204,0.49714538,0.2204847602961538,0.49810377,0.62320617229322
5056,Bagasse Fiber Composite,0.6584566715625353,0.8473051056171261,0.02,0.3585263157894738,0.804264948918269,0.2096527626119237,0.6742647058823529,0.567579739589067,0.6375844546073509,0.6246966373182716,0.6554886144882153,0.5570196866764543,0.21002764,0.5586781243117126,0.21105424,0.6232047848547055
7130,Jute Fiber Composite,0.945316913343125,0.4413185564080705,0.9000000000000001,0.0983157894736843,0.0015869140625,0.4304433282376063,0.4251470588235293,0.3041963990832573,0.399302484488008,0.6943120812920557,0.576109373287145,0.30641877198288486,0.42981142,0.2999250679115748,0.4307858,0.6229375374189465
1259,Seaweed/Kelp-based Polymer,0.0641735397130267,0.8734488964667992,0.8600000000000001,0.1509473684210527,0.4582143930288461,0.4551212055033851,0.4683823529411764,0.2386332929673034,0.4114000783628586,0.5858334136670265,0.4926556404299366,0.2473137055210631,0.44913933,0.23889729147895308,0.45010912,0.6229285648011764
752,PHA (Polyhydroxyalkanoates),0.94000677889504,0.106374917116605,0.3600000000000001,0.5534736842105266,0.5353064903846153,0.1356191308145882,0.3561764705882353,0.5972537755582021,0.669467833973511,0.4750129985802126,0.5624305026226539,0.5885384979521278,0.1317995,0.5912222543347501,0.13284469,0.6228593361082883
2816,Hemp Fiber Composite,0.7717772003163483,0.5155820782419247,0.74,0.6896842105263159,0.7194918118990383,0.6820266433719155,0.8569117647058823,0.0865200812658252,0.5372742944131135,0.7515997510611517,0.6442855460455335,0.08976997533879383,0.6879312,0.0762286046898906,0.68884426,0.6228279663820511
2977,Maleic Anhydride Grafted (MAG) Polymers,0.8392272059654275,0.4475703324808184,0.32,0.1021052631578949,0.7220458984374999,0.1220790565625682,0.3913235294117647,0.5924999249392007,0.5478567565484374,0.5490392915581934,0.567438173087277,0.5941415122145038,0.1287689,0.5970075367516804,0.1298148,0.6227586984766587
6700,Poly(3-hydroxybutyrate) (PHB),0.2947689526607162,0.4960689589845601,0.5799999999999998,0.1395789473684212,0.1159574068509615,0.0928150251146537,0.0676470588235294,0.5809205456419699,0.5089955834179054,0.4048831552367949,0.4446352866264078,0.5689988769746224,0.09342011,0.5710470021613409,0.0944744,0.6227185004010987
7342,Maleic Anhydride Grafted (MAG) Polymers,0.3963393966783414,0.7318366960310696,0.0799999999999998,0.8086315789473684,0.3442852313701923,0.630050229307709,0.0261764705882353,0.0898828050721083,0.432799653148003,0.70249970578398,0.5669373528437343,0.10747947440612186,0.63157433,0.09451420040126213,0.6325008,0.6225814624634866
5465,Starch-based Polymer,0.2668625014122697,0.9855072463768116,0.0999999999999998,0.2006315789473685,0.6733492337740384,0.4763048700589649,0.4469117647058823,0.2906654390055945,0.4114193915959045,0.6594447487344866,0.5535826309110646,0.26595137119493173,0.46124622,0.25814124740455047,0.46221313,0.6225747697378641
43,Mycelium-based Material,0.0343464015365495,0.9761295822676896,0.0999999999999998,0.4488421052631579,0.8284348707932692,0.5363616510155056,0.2585294117647059,0.1851699876900289,0.4181776884241357,0.6290748000652602,0.5199485937761823,0.17581778659063563,0.53755486,0.16507558350152687,0.5385037,0.6225580057527657
7793,Polylactic Acid (PLA) Blends,0.4289910744548638,0.9693094629156008,0.6599999999999999,0.3661052631578949,0.2869591346153846,0.6887966804979253,0.5748529411764706,0.0698465757263383,0.3804038269336999,0.791551530920604,0.6086121968787681,0.06977527639357715,0.69165695,0.05558347069186937,0.69256914,0.622461397941295
2695,Seaweed/Kelp-based Polymer,0.9637329115354196,0.2610590129771715,0.2199999999999999,0.6922105263157894,0.2998046875,0.2605372352041928,0.2369117647058823,0.4908275703319689,0.6247768932338168,0.5711065492209898,0.6008325694331819,0.4876809942152613,0.25618702,0.48708381818932045,0.25720266,0.6224519484219738
6623,Polybutylene Adipate Terephthalate (PBAT),0.4851429217037622,0.8055318745855831,0.8800000000000001,0.3440000000000001,0.2984337439903846,0.0028390478270363,0.2322058823529411,0.6872366616959736,0.6482216525570701,0.5123077742084141,0.5932792503351283,0.7078314868377058,0.025083454,0.7143958888723381,0.026153978,0.622435901843835
7842,Polybutylene Succinate (PBS),0.4396113433510337,0.85052571753339,0.24,0.5347368421052634,0.0162541316105769,0.3098929897357501,0.7252941176470588,0.4585013861227595,0.6505333812931158,0.6036405638162234,0.6306832841321781,0.4531975167788556,0.3068295,0.45147858030387344,0.3078331,0.6224119885350712
701,Recycled PP,0.5327081685685233,0.7808089419342616,0.5999999999999999,0.3597894736842106,0.7352013221153846,0.447259226905438,0.2376470588235293,0.3152953892653048,0.43183664041725,0.6679369774447135,0.571261158195064,0.2939788339706278,0.44201627,0.2870804540519815,0.44298777,0.6222249391011289
4955,Gelatin,0.4504575754152073,0.9632471346026332,0.7,0.2938947368421052,0.7256234975961537,0.3151343088010481,0.9897058823529412,0.4581010618601066,0.6285424431226958,0.6408709882613095,0.6491358435553862,0.4560211302719175,0.31367084,0.454394047002452,0.3146728,0.6222004307427685
8263,Bagasse Fiber Composite,0.758558354988137,0.7516339869281046,0.0799999999999998,0.3408421052631578,0.7742450420673076,0.5854990172526753,0.8602941176470588,0.198771004513656,0.4815619464820215,0.77354930076941,0.6530637330921967,0.19452967962025242,0.58586115,0.18439618142658312,0.5867985,0.6221348843707584
3071,Coconut Coir Composite,0.7068127895153089,0.463768115942029,0.0,0.1328421052631581,0.2142991286057692,0.1179296789692072,0.4429411764705881,0.5673095207117764,0.5694760273884614,0.5242504633524908,0.5545486868421147,0.5671817990674237,0.15195277,0.569170814028589,0.15299317,0.6220441368336627
5396,Recycled HDPE,0.3721613377019545,0.5266647721890689,0.7,0.2741052631578946,0.5575138972355769,0.0947805197641404,0.5244117647058822,0.6055504959016803,0.6397236720064746,0.4274276346066349,0.5167431336343462,0.6036739128659041,0.095523074,0.6068500299700172,0.09657686,0.6219778669437575
