Integration_ID,Record_ID,Material_ID,Main_Category,Subcategory,Packaging_Format,Primary_Material,Logistics_Region,Tensile_Strength_MPa,Weight_Capacity_kg,Thickness_Micrometers,Density_g_cm3,Thermal_Stability_C,Environmental_Impact_Score,Production_Cost_per_kg_INR,Moisture_Barrier_g_m2_day,Oxygen_Barrier_cc_m2_day,Barrier_Property,Barrier_Level_Required,Product_Weight_kg,Packaging_Weight_kg,Pack_to_Product_Ratio,Closure_Type,Shelf_Life_Days_Material,Shelf_Life_Days_Packaging,CO2_Emission_Material_kgCO2e,CO2_Emission_Packaging_kgCO2e,Biodegradability_Score_Material,Biodegradability_Score_Packaging,End_of_Life_Score,Overall_Sustainability_Score,Recycling_Label,Breakage_Risk_0_1,Supplier_Region_India,Certification,Material_Compatibility_Score,Weight_Capacity_Margin_kg,Shelf_Life_Adequacy_Days,Recyclability_Percentage_Material,Material_Type,Material_Name
97,1097,80,Cosmetics,Liquids,Box,Alginate,North,89.78201568025538,7.681942501322728,304.4521558555178,1.1280007516834174,198.13898906720135,77.06455068159322,406.6706787068989,99.68875854811829,24.105550319142008,Medium,Strong,1.0114962833236212,1.471328397364117,0.7151236792279385,nan,640.0098772576692,342.71880629765514,3.55331228539619,2.1698504987993226,84.15769602208643,34.31659166013213,82.13186011088092,76.66127449094589,Yes,0.06673079918877667,East,None,76.10783340527708,2.6715347999317625,343.96274695485675,63.16135747685622,Algal Lipid,Algal Oil-Based
98,1098,82,Pharmaceuticals,Pastes,Sachet,Cork Composite,South,53.42736493437714,11.530062094820426,378.1104727612485,0.8459496634364245,130.3849908618568,72.960827539239,364.0940617923782,79.69346697376639,18.477996384620173,Low,Basic,0.6471888822051505,0.19049876490679948,0.113530218175987,nan,634.872341971485,706.9148577696566,1.9350768067512565,1.3228873652247213,49.575325469624715,29.302762914141507,72.9442378438978,76.84287007215877,No,0.8622363736990069,North,ISO 14001,77.0872464913615,14.836653819167655,310.7823869141765,61.68734207607466,Lab-grown Mycelium,Lab-Cultured Mycelium
99,1099,53,Cosmetics,Liquids,Box,Paper-based,South,64.78294856571137,6.093605427816864,336.2193524470698,1.0126823289683509,69.40392629848012,58.88712307433964,448.72443775849376,3.458490491311676,10.32210911959521,Medium,Basic,2.62776088780666,1.735149960225393,0.3538676761112356,nan,570.7820228025877,688.3791271355195,4.216512729851192,2.826032428350662,61.62518139712009,34.59155572863908,44.61737373444193,89.64865675306817,Partial,0.8743406976662416,North,None,62.471358422825816,9.682846933847527,656.8378028134381,77.2676563716631,Graphene-enhanced,Graphene Film
100,1100,24,Food,Powders,Jar,Alginate,West,21.756280150161658,9.350912362224674,499.12160977740814,1.5805999814167286,166.86528689267726,66.45911141267325,139.71231121005331,37.506662907309696,21.975801201202767,Medium,Strong,3.3430505439045946,0.7043188405571604,0.12780555014365896,nan,319.8753248458704,96.56784990705114,4.313057294887822,1.3445733203824481,29.176624550515857,36.834626726486036,45.29610676395005,44.996271050865104,Partial,0.6773767271257144,North,ECOCERT,97.32441097603592,6.040367566253914,582.4349477569133,7.1274429876675764,Sugarcane Bagasse,Sugarcane Panel
101,1101,26,Cosmetics,Mixed,Pouch,Paper-based,West,94.88588014902297,1.0382789846614318,255.33956049739518,1.3984605634496061,115.90957704763636,91.2438636124396,129.75866984795638,25.473852977167482,22.240756517075965,Low,Strong,0.8699018529442553,0.6035728031781359,0.2573917501512416,nan,580.1807863114715,460.5974668980227,4.7900259863677785,1.1821076392213574,37.84586201915134,30.42310606242126,61.208052721219495,60.7002727339271,Partial,0.3028853817380406,South,FSC,73.35832772001429,3.851369917199311,14.049055187361803,31.43587339067907,Apple Pomace,Apple Waste Film
102,1102,89,Electronics,Powders,Sachet,PBS,Central,92.21923688736011,23.867350207214262,241.23756798459203,1.756794902886723,239.37749645497058,89.55136179974302,409.70728231404377,96.4490415576385,40.44612568704645,Medium,Basic,3.0283804013944553,1.2503939988999118,0.36720702594600463,nan,301.49944303272736,601.9157381311597,0.9299729886686721,0.6052129506715374,74.91401643606206,83.32424092026181,82.78379862387376,88.91001993425459,Partial,0.16670878789230725,West,ISO 14001,81.86381399085411,14.583337291696187,477.2875112534142,35.25835150712078,Walnut Shell,Walnut Shell Filler
103,1103,60,Cosmetics,Liquids,Pouch,Paper-based,North,63.46224239344845,10.68931022369878,212.06293974050283,0.8734905278617923,150.54242161226554,69.07445376943151,194.40020580251704,27.15866273128577,43.459038722368504,Medium,Strong,4.331891985451804,1.1415112858518626,0.70730285708272,nan,494.84808821541856,151.06629565015584,2.402811541532073,0.3967802080866406,86.28700432116746,58.17965107123168,30.275072285705196,83.87225140931287,No,0.6988048340409412,South,None,51.518119370735064,9.070319114913268,659.8503263457994,69.22112097432543,Activated Carbon,Activated Carbon Film
104,1104,41,Food,Solids,Sachet,Cork Composite,West,66.1849306534686,19.827317690542966,212.7328067031182,1.8666779555019573,144.45320935979572,69.32890092008938,280.48208590060153,94.39166884360486,32.88182617371878,Low,Moderate,3.65146619406057,1.0811308751193216,0.45822786033494833,Magnetic,427.1996975840408,119.57345068143744,3.082813654799052,1.1797267307841528,71.7165079732709,63.18155420491914,33.09926866626835,52.83973570787546,Yes,0.10308868543097371,East,FSC,69.95910715708668,5.168382934899557,499.0158093280215,20.750311584283544,Bio Polyurethane,Plant Polyurethane
105,1105,29,Food,Mixed,Pouch,PLA,West,76.4013769922791,3.994764215234486,174.09659482275651,1.9956782382793674,111.84190646367136,38.520402004387854,384.7784669237955,93.81423383668816,31.70606905658337,Low,Strong,3.3377458503649473,0.5172055949700336,0.5542027357754511,nan,240.0172668695503,211.84444531730375,4.622255958154147,0.45760612136175544,86.953670358285,49.972046023404594,90.907813453082,88.94820133903382,No,0.4111083103563392,North,None,77.10541808612209,18.89599742429612,404.0117363784389,21.430305860440356,Silk Fibroin,Silk Coating
106,1106,15,Beverages,Powders,Jar,PBS,Central,41.17559171489201,20.40269858045977,491.28355631594616,0.8188879666985396,117.75730107670958,82.14676210385929,228.1695616824565,84.10162097960574,5.598100952255561,Medium,Basic,3.957188719824126,1.9199497649998774,0.3539709162787479,nan,347.0147949193706,225.7698017579462,1.6993136544489782,1.4953778820885097,68.45259737393582,36.85942726824397,86.98459774298942,77.44490802024913,No,0.08880897289950174,North,ECOCERT,65.6127153908138,11.440778096017407,128.3998835988225,9.520313287375759,Starch-based,Corn Starch Polymer
107,1107,45,Pharmaceuticals,Pastes,Sachet,Bamboo Fiber,East,37.7532498170642,21.573609118573923,441.85191543586035,1.9611680786479198,152.5509568159824,67.44524997515576,108.57303508739602,10.709104903125828,28.80556442382344,High,Basic,0.5652094098159683,1.900740638420771,0.5220411347250514,nan,611.2532314946279,705.4892285324476,0.8223237082720447,2.6080267224020837,84.81665671483061,27.512133163385542,78.62768064058196,54.5374372009869,No,0.426456760069169,North,ECOCERT,58.56859949601216,7.387945458448262,693.9219444693824,53.329489358862745,Zein Protein,Corn Protein
108,1108,65,Cosmetics,Solids,Bottle,Alginate,Central,73.92183572813062,18.029189652848142,192.50285223074727,1.083035255565224,111.33295906299895,81.96865939988228,355.75574080428123,1.1975275726419705,13.79479392649139,High,Strong,1.0589657062654125,0.018282757945774677,0.6708755492488859,Screw Cap,668.9269657126544,576.3341313999474,1.4079407926734548,1.5331266275452362,98.63094407495569,26.074056245167093,64.96724081821748,42.465341083180995,Yes,0.13449425822464856,West,ISO 14001,60.057325057580236,14.533330096512982,457.23522479992687,72.67647750572115,Iron Oxide,Iron Oxide Bio
109,1109,89,Beverages,Powders,Pouch,Cork Composite,South,28.35379569271265,22.628603962093433,187.353070092426,1.6310517658472445,228.46097687368243,69.33893077159824,417.7217240815808,79.59442533715765,14.808660132659817,High,Basic,0.23859251027765593,0.6822769820437399,0.31086896738397196,nan,173.70680033478106,71.81653306581211,2.730102456898354,1.54562673916044,26.625978731035296,34.811362059655266,40.15887445134749,67.3593763788669,Partial,0.032184195041238484,North,ISO 14001,73.32750485652338,10.180326224147699,73.74912339424631,69.76505213477601,Walnut Shell,Walnut Shell Filler
110,1110,71,Pharmaceuticals,Pastes,Pouch,PBS,South,56.32496037787046,4.5963296719693405,96.59029423327466,1.1509801317259116,137.80358648582174,42.44900195237113,55.75877761139113,84.48660670153532,4.829255147978162,High,Strong,0.7676408298624462,0.10064184148347297,0.7525796885734972,nan,349.3503668782011,580.5369933215009,3.564729510254557,0.9096337387063822,58.37197041037679,88.01409546388767,37.15632339067508,79.21926883569176,No,0.44973437400049454,South,None,53.55080108751682,0.6836648782063137,677.1803274634269,74.27972145955795,Plant Extract,Botanical Extract
111,1111,9,Cosmetics,Liquids,Box,PBS,West,59.420833919927205,12.17380480532119,444.6638872292718,1.4261754544970247,108.40441680260486,34.21110520481099,303.14845228898514,96.25598762992979,31.829820829065262,Medium,Basic,4.570252596214156,1.7019950449567163,0.2493194471196478,nan,333.4538907075395,148.74766284261258,3.6080330959053164,0.6656276126555105,35.191413308217804,37.32361516627339,93.37634292451301,54.775429864306865,No,0.5676938861042173,West,ISO 14001,61.723048630302436,16.892293302268328,377.1219033799348,16.957171535403404,Cellulose Acetate,Cellulose Acetate Sheet
112,1112,88,Electronics,Pastes,Sachet,Cork Composite,West,50.50695815321344,15.692683534395853,217.29472287197274,1.412502211803399,81.07896670822987,25.772438316736658,261.23229157890364,22.619878533825137,29.232039634921644,Low,Basic,1.1496173931906999,1.7741712942102674,0.7435109145756347,nan,372.31070804579224,280.0693701946391,0.8359848819244106,0.8225208038298926,57.21828380916961,48.385567336083355,56.776528767893325,49.28048069755053,Yes,0.4393411620882862,West,ECOCERT,85.97694438154733,1.793768437873985,114.77436337359592,58.655535904418,Avocado Seed,Avocado Seed Polymer
113,1113,1,Cosmetics,Powders,Bottle,Bamboo Fiber,Central,34.821454055818776,15.10672778208844,307.67692646530753,1.2333265753388867,184.4701452600716,63.949619919509516,166.8182029372809,73.58150032450065,11.091601101526551,High,Basic,3.3273812209120215,1.0414135845356254,0.11980828174282697,nan,713.6379672762885,252.96372526915565,3.9263461905308916,1.7903677427432467,59.96693958654839,65.82013150001313,78.70058320784307,44.14046761839495,Yes,0.17614768191934238,North,None,60.73700747634445,19.79239331550976,165.36963800969218,9.33216486595503,Cork Composite,Cork-Based Composite
114,1114,8,Food,Powders,Jar,Bamboo Fiber,Central,48.425301146028374,21.595502895894306,455.169977996419,1.6610561219460005,55.15738865711681,41.30385181315512,122.46285520396769,52.38737732568824,13.22554248534302,Low,Strong,3.473257883220123,1.6809592885768236,0.47992659442483554,nan,393.1197591981609,220.66710021113653,3.47107731448745,1.8570207203043,69.75370209646007,60.913048400696965,61.9338657601388,86.31135563838782,No,0.07743135543915869,West,FSC,55.84674574865294,7.319850809680152,706.502287851007,96.66793340992808,Mycelium Composite,Mycelium Matrix
115,1115,88,Food,Liquids,Box,PLA,North,47.004580284835995,5.784438515335699,233.64529181339256,1.5195637782359772,139.99915743398807,67.28821359431107,134.6167900809996,33.5197383144114,38.67275918446666,High,Strong,3.244361024126961,1.409687028549046,0.7896210319362387,nan,611.0536817394271,246.13062286648824,2.333944342460085,0.8165258194917315,55.14383895865532,73.26565037852144,81.16502439116191,43.01022853999691,Yes,0.1263669327804291,South,ISO 14001,54.18805753417143,10.734360165997407,318.74218116477226,10.509001144399777,Avocado Seed,Avocado Seed Polymer
116,1116,63,Electronics,Pastes,Bottle,Paper-based,South,59.94125397190003,4.803273897202227,413.0906195402788,1.4099324047318107,160.0243640734448,24.399233366282864,376.23793290111996,61.02280999584343,39.66737484518133,High,Strong,2.7919091912425236,1.004152146427564,0.5268451087300511,nan,494.75595178661877,557.9410700255306,3.069888207903363,1.3169770478487104,45.97699422097611,35.54518636408437,43.53162169517778,73.5172072318213,No,0.7271139506229012,East,None,99.43641229434293,19.991081213126975,306.3621171440016,87.76068603900924,Titanium Dioxide,TiO2 Photocatalytic
117,1117,11,Beverages,Pastes,Sachet,Bamboo Fiber,Central,73.97446732628154,6.70777557401981,243.6285318119407,1.979407174301908,117.95692217606633,48.17472987542203,291.28781036462885,55.27173996520859,24.704923937885304,High,Moderate,2.4563452198617184,0.7339846839881645,0.48840313612532316,nan,105.03363120155188,216.58772712015187,3.954832008311719,1.7923115162822172,23.453463631396474,61.923914296468425,63.919754341741296,81.978377126719,No,0.015876152295963397,East,FSC,54.34313882443509,5.749480504551085,354.9027835785306,3.838228669359245,Cardboard Composite,Cardboard Reinforced
118,1118,81,Pharmaceuticals,Liquids,Bottle,PLA,East,97.45880988209365,22.342976210615333,365.4234225579887,1.9280111914247917,199.96354945500116,39.54149115273317,491.5194716007256,29.9371455285223,7.5352345117256485,Low,Moderate,2.128608166815166,0.539787800399854,0.577729172728473,nan,516.9597607656453,590.5068678553456,1.6794173660028155,2.329293707827861,22.783482696238345,81.41993275522273,56.38064471009555,82.92650271683422,No,0.863316337532596,West,None,71.67492365036405,9.52205857535769,511.37988150964753,53.11353358812158,Insect Protein,Insect Protein Film
119,1119,8,Cosmetics,Pastes,Pouch,Paper-based,North,31.533060813946257,23.55516352511058,244.0329832364815,1.9465230149523938,185.13209936758776,47.775055850083476,159.45385921346906,27.57778375104837,2.8740598159790602,Low,Moderate,4.588648548260509,0.5262639834718734,0.3025115734753776,nan,482.9414152888877,93.71189034685683,4.7301507653185215,1.095354208118822,34.0006681436785,51.0005563803491,47.153759033471744,75.9534953671517,Yes,0.8400891405962653,South,ISO 14001,75.55360901961919,15.220434905747567,266.46470545902946,85.27585002508854,Mycelium Composite,Mycelium Matrix
120,1120,35,Food,Liquids,Pouch,PBS,Central,89.84136879528654,14.455937554614934,226.74161054961166,1.8575887517639456,244.27979751399235,24.071257231744028,480.606879554486,49.17144219057986,13.646296268612277,High,Basic,0.09709608634186924,1.128508124632807,0.13774073735450454,nan,560.9282262892036,446.6189379322547,1.1199542222616206,0.9597993760426702,55.91891277773544,97.75155187104494,71.83977964612873,75.90377756947348,Partial,0.8804688605516237,West,FSC,98.22879699095873,9.606212150850627,307.361202331323,63.461834341203435,Thermoplastic Starch,Starch Foam
121,1121,35,Beverages,Solids,Box,Cork Composite,West,42.73424003122099,12.783612396977734,495.8191578028586,1.1061864065052558,151.7533598579364,74.31360641250849,281.79930170226805,47.92961434012186,36.586170566406096,Low,Basic,0.31477364883323083,0.3419495647157879,0.2757449744272884,nan,82.11396513059515,634.1006109441214,4.560002652666022,2.245307598100969,53.40128290063714,66.23595463141876,67.58813060454504,66.07505499008113,No,0.8787453971105205,South,ECOCERT,94.55496220906485,7.009528983277061,544.6663709116333,49.38176183257214,Thermoplastic Starch,Starch Foam
122,1122,33,Electronics,Powders,Sachet,Bamboo Fiber,Central,67.30982160011246,15.331947396310081,325.5574289016088,1.2199712371738172,157.5624729258766,28.752299985722992,115.71186994204893,30.90321761363164,30.080749953705322,High,Strong,2.48793670423811,0.3578358335841822,0.22337301700516748,nan,198.91529197408275,85.50801860293502,3.833860802544957,1.638674078065497,35.25563951778413,73.98612462549193,64.69838612262114,62.91887681134824,No,0.6675154192809493,North,ISO 14001,61.88393844737178,2.852288302119345,336.6736564354294,12.737090740186419,PBS Blend,PBS Pellets
123,1123,5,Food,Solids,Sachet,PLA,West,63.738955838709444,15.599537421244005,215.32603173034065,1.0772655434546095,99.16786383876443,21.080196976111495,116.68056921468192,27.109384645996503,35.9335277608953,Medium,Basic,1.6860249049307556,0.030682747250792987,0.7464984657503673,nan,568.5020828273509,474.42141114810715,3.4723337869813724,2.5988904553445096,85.78716574237538,56.727019172396346,71.37719160008774,47.554513196478744,No,0.8474309104380219,North,ECOCERT,54.235059293731375,10.504564778714348,520.9078421864095,65.9236265592627,PLA,Corn PLA
124,1124,41,Electronics,Mixed,Bottle,PBS,West,64.55587349026104,4.672465271115647,166.01876468906804,1.9834122646674157,127.0967781461441,90.97168260420001,323.855595720571,95.47643350495602,23.64022424183366,Low,Moderate,2.070739554861103,1.2305228385226563,0.6965834200636482,nan,289.43118103727033,388.131726222357,0.8730859876640511,0.7908084570844898,74.67945693294556,88.62806751621878,39.9771538752974,69.44445712559053,No,0.7303302527398884,North,None,71.89635446644044,11.25903204204261,702.418792684329,60.23288627179152,Bio Polyurethane,Plant Polyurethane
125,1125,28,Cosmetics,Mixed,Box,Bamboo Fiber,South,77.86868893750503,17.31706659976669,67.89486660332737,0.9831942437161895,55.37211823166079,34.46572867737874,424.1402359843516,86.37467996979265,37.759823513152014,High,Moderate,4.989350171816759,1.9887449294635038,0.322399718490992,nan,667.5732697754524,262.3587942406526,4.635520734000598,2.3586400530554994,47.453198526728926,56.11895391973502,55.93838339308471,43.90664180115713,No,0.300120867960204,North,ECOCERT,55.045724881241256,5.040048478397524,702.6433491343022,45.865785995773386,Casein-based,Milk Protein Film
126,1126,7,Pharmaceuticals,Mixed,Sachet,Alginate,South,50.535064459919674,11.582602007536426,367.95485311192715,1.2398141066706867,187.8549577195379,82.10459738340955,386.4701863640815,81.86113143702883,24.092209134004822,Medium,Strong,3.88691676102129,1.779546557101568,0.6852485144051679,nan,392.3692862774165,100.47217640463253,1.8289865774317757,0.6536938207690264,83.75740416087723,95.38242508676962,52.727199139231516,65.75084380289944,Partial,0.7551272426154687,East,FSC,93.5552749692734,7.010943113742703,326.31472050375555,23.493656102993356,Mushroom Leather,Engineered Mushroom
127,1127,73,Food,Liquids,Pouch,PBS,Central,45.52799705894845,13.175857991777107,217.4708426878679,1.0388533096632278,112.324559936708,92.33529498178433,345.0323041860199,22.214093099023653,4.29233615886059,Medium,Basic,4.393169382141713,1.4143227108099314,0.24822688205369398,nan,30.71899349871988,503.5397073984252,3.8552549284047695,1.8373594845909826,99.13967244331972,44.59924343908234,83.84227945274168,80.19954173290543,No,0.6155764173521564,North,FSC,85.18874651911048,6.323119980121447,170.98172422517163,22.011204510872385,Rosemary Extract,Rosemary-Enhanced
128,1128,72,Food,Pastes,Bottle,Bamboo Fiber,Central,88.22676585483818,1.2427568062113092,419.56437370044415,1.0681445746211038,158.0734019333396,60.059089967657144,127.44862811970748,19.739812463594312,4.084928940123893,High,Basic,1.8744440930157897,1.5731953425554803,0.23970547757570443,nan,519.1851740472006,246.5645750173235,4.481606357104836,0.9941743832811218,39.60339390226454,89.26555246016707,32.50068524606419,64.35746434141674,Yes,0.027489938163364536,North,ECOCERT,97.18932288029438,8.833703555286915,183.3998544888483,97.00121299435197,Tea Polyphenol,Green Tea Polyphenol
129,1129,12,Cosmetics,Solids,Jar,PBS,East,37.60760322194162,19.231637497010244,213.7408072800434,1.0965054617638539,100.9984792821898,59.45886200356598,98.75300259692253,81.12357281151174,41.59198569021055,Medium,Moderate,1.2358241780305754,0.8395369053648545,0.6372748002722348,nan,389.42477988411554,267.24332491478475,1.5992757203091332,0.4830546812788485,49.007192466964334,71.14825389411024,49.73517649961457,67.95556393927706,Partial,0.7863595670866849,South,ISO 14001,78.47260223497878,16.065646720747168,598.0320381112283,96.50587143292117,Kraft Paper,Kraft Envelope
130,1130,34,Beverages,Solids,Pouch,Cork Composite,North,34.419682984891445,20.967985051063103,217.99813659126363,1.567604810671945,174.20724006793174,47.55629337375572,50.11161066881489,19.28276042153254,31.51825427687155,Medium,Strong,3.851552818196108,0.6031783142829771,0.3288514287971172,nan,251.96604909411303,532.3149146512576,4.6157034689719225,1.9269408927879994,99.43186016897693,83.9243735524521,94.2806017128997,86.32132386355158,No,0.8708350686858034,West,FSC,68.22124723505027,6.985239020179493,58.19568383186701,93.69655818078705,PLA Blend,PLA-PBAT Blend
131,1131,33,Pharmaceuticals,Solids,Box,Cork Composite,North,21.248594932420872,15.67582807139639,400.63145288304025,0.8912592442298334,139.51649859080888,51.91961485815462,95.80723755527129,50.850057639748584,14.028440249609492,High,Moderate,4.047501666572708,0.7435702809505202,0.14535484759720338,nan,44.30848888224704,691.7474947269516,3.253737418673125,1.6190370877089717,31.030605704434187,23.016102767433722,51.02454542407449,75.56202784325355,Partial,0.5174725797758084,East,ECOCERT,75.03237966651642,5.812804187303682,29.502288978738118,51.599383095722516,PBS Blend,PBS Pellets
132,1132,48,Food,Solids,Sachet,Cork Composite,Central,36.846222562334944,18.843729064768233,270.25999553869417,1.4870358483485409,146.37213047725885,56.15565477150051,394.8649733675228,22.920756890255074,37.88305435828816,Medium,Basic,2.7719973075722284,0.1720299426427963,0.6039906066541373,nan,169.12236269770884,263.54621114013446,3.465643020338755,1.5607445279294778,26.175021066093738,42.18237214026019,40.63296328827658,47.017809790326915,No,0.4870267395863248,South,ECOCERT,58.03885488851395,16.8771030966498,497.43442454790784,98.8275773294606,Pectin Film,Pectin Gel
133,1133,23,Pharmaceuticals,Mixed,Pouch,Paper-based,South,61.482514665336666,13.306297077716497,448.2026467706268,1.7831434835409237,238.52142796306524,31.407080279047193,452.86178719506694,38.428908583345056,6.873191848405074,Medium,Moderate,4.484910497504156,1.2712524440789685,0.7927209660646323,nan,143.11574282918147,552.7131516872421,4.615307988999309,1.859054396870608,61.67929282463337,87.76630830466104,83.01417774970679,69.86154063988673,Partial,0.4272703292625464,West,ECOCERT,73.1531638002833,16.3161712503671,664.3827359738515,29.743039492377687,Rice Husk,Rice Husk Film
134,1134,62,Food,Solids,Jar,Alginate,East,63.080709841129085,15.649657784974611,315.5610905170484,1.719828531925317,191.23206462477202,47.35525429552693,158.15770648493833,85.49196851354476,32.297648614531994,High,Moderate,4.838260021136863,0.357981394203221,0.4961844003788405,nan,437.99790109411407,699.6263192162107,2.8703071487880822,1.2428242088741588,57.4743282254106,45.466695473795895,33.34909333712499,60.05164548632326,No,0.7188348020016713,North,None,99.93538616721717,15.969273936011536,168.48627616011973,42.6885618090862,Copper Oxide,Copper Oxide Film
135,1135,88,Pharmaceuticals,Pastes,Jar,Cork Composite,North,40.35363929564275,10.167006612349345,158.2901660814694,0.9814060379387906,102.37994712001479,81.2081331957084,407.70240820253866,89.25041598201003,49.47534889308229,High,Basic,2.381552358234985,1.5281276402084767,0.28456730272454106,nan,568.6878143554176,98.47886517059321,2.4829140092700985,2.076469172906006,26.263099758330803,77.0124282688218,59.84238949112503,51.375790400334836,Yes,0.21545366335096106,West,ISO 14001,84.5253078136974,14.98393513044432,39.84024402083789,17.433096245155046,Avocado Seed,Avocado Seed Polymer
136,1136,37,Electronics,Mixed,Box,Alginate,Central,25.78193360329599,19.90091949403156,305.72233443501506,1.8976780817345662,150.78436354828509,33.67985896861043,139.48194452359147,99.67124583729756,7.585975362834914,Medium,Basic,1.1522000055146244,0.3880531599049873,0.36103398557608835,nan,194.22449176962917,400.44136447120985,3.349542954089697,0.5663624466278273,43.20288184170253,99.37510516651385,89.87504317515447,75.63827743233763,No,0.7739344265038434,East,None,53.11782773278229,17.829970239431486,653.5599330923778,46.41076358545334,PBT,Polyester Resin
137,1137,99,Food,Solids,Pouch,Cork Composite,South,79.5712637076165,11.97263779148007,51.80075417061591,1.7241084576857288,143.33456381039565,74.73899352155865,162.17225751119065,94.44652372149308,7.183049275087539,Low,Basic,2.609709879904003,0.46396681028199976,0.5540546910191712,nan,518.4061939592838,37.815034525011,2.993105826763273,2.201920154182651,53.51493306035788,34.173499973496234,96.7866367499969,61.25768274239981,Partial,0.29234325828610364,North,FSC,86.28336998819262,14.40790626475818,258.536837351679,18.50266642028465,Pea Protein,Pea Protein
138,1138,44,Pharmaceuticals,Liquids,Bottle,Paper-based,South,80.63802788498398,17.165216158262623,190.57881862342364,0.8063630131194153,209.01052137567277,68.86899502011431,150.87114247649123,67.45382171418778,23.444937117650152,High,Moderate,4.9481894571944025,1.9150382223585742,0.5909657285210407,nan,659.8769809885043,607.6246215612824,0.7766407060129774,1.8234783999859545,85.77676972509092,53.40367524029932,47.4313829867411,82.20188112425105,Yes,0.2614972185780322,North,FSC,55.03303622659874,3.8032926387026564,401.2962176039543,6.624101683010808,Collagen-based,Collagen Wrap
139,1139,86,Beverages,Powders,Pouch,PBS,South,99.82691170332492,15.725019776177863,143.5785532240148,1.6848483602475033,216.6710228192405,24.297333146199435,73.27845907212708,43.74087342556649,32.168804279178815,Low,Moderate,1.4999879554312459,0.21973786492721784,0.7204325560272369,nan,465.1102149411837,230.82349095704944,1.3122142111918214,1.5621233921002153,76.62738833231344,33.21013686129186,50.73415636387303,72.2575433212396,Partial,0.8091794276437798,West,ECOCERT,69.53222877913717,1.143044220952329,610.4606255110546,0.9980642488761182,Pineapple Leaf,Pineapple Leaf Fiber
140,1140,91,Electronics,Powders,Jar,Bamboo Fiber,West,92.00236564277742,17.70670570045087,344.38453502132063,1.6849060143463983,106.68856454834508,21.682165132826032,137.32757064507416,6.711545153902251,1.4246621813671538,High,Moderate,3.107116652477365,1.0026966530995993,0.7361847606234149,nan,572.9533381811532,262.93724560205055,0.5610491551535619,0.5574211199101895,93.16213107676182,32.34291636087279,69.7075773415051,45.73411405089019,Partial,0.17437569439792133,East,ISO 14001,89.312512628034,4.046346469161772,182.50237527445077,37.84639814308135,Cotton Waste,Waste Cotton
141,1141,35,Electronics,Powders,Box,Bamboo Fiber,South,94.0849651614114,19.73778894056797,111.21736257491226,1.3961792966479818,214.23029078124728,46.43963469337618,218.09450507328918,61.20844523684447,25.033578506878055,Low,Strong,3.485219137146238,0.13474614972917842,0.7028949585749973,Magnetic,172.96205386416096,511.10085677363725,0.9867327777413811,0.9791405425905453,46.59999495744422,70.64342612028733,45.858609083457075,59.26921036418553,No,0.8625190908548812,South,None,56.404494216158355,7.610445609804831,438.89178553068103,89.76021157573585,Thermoplastic Starch,Starch Foam
142,1142,65,Beverages,Mixed,Box,Cork Composite,Central,83.85630605951535,13.06148029902838,180.54385104266288,0.8551788992076467,85.90028105820029,71.91277078488808,232.46137192473057,21.85738553840052,4.250200552588852,High,Strong,1.1089475320091213,0.18987807424359066,0.5539436483574119,nan,82.45696536542724,582.4258700006596,3.784323468999129,1.0268304201348297,44.750273800040034,35.310082941398306,40.552084658018686,54.84136121133572,Yes,0.977865722912129,West,ECOCERT,64.6371693864526,1.5322553280095605,723.8021354674976,43.739230352924594,Iron Oxide,Iron Oxide Bio
143,1143,99,Pharmaceuticals,Solids,Bottle,Bamboo Fiber,East,69.24022827059993,20.42011575676388,199.0888494455279,1.4958871259388196,202.55411090753907,44.78134455204962,189.2598862519231,85.163492099131,12.142056462460259,Medium,Basic,2.9628726579697204,1.2706657206554697,0.4148966588734988,nan,285.77146087004945,309.9931758373599,0.5212002281240722,0.8546754309478177,57.05453606222295,58.61231591497231,59.818705774057406,48.24849120149401,No,0.3198736752092207,West,FSC,59.76311139553849,15.261502912892746,541.1560021348048,64.56147242002243,Pea Protein,Pea Protein
144,1144,47,Cosmetics,Mixed,Box,Cork Composite,Central,30.28367660836084,12.68280231315442,51.481952988748176,1.718896112041171,99.75690876027215,70.07999754503703,281.62637853974013,55.34098905562231,35.64864122757772,Medium,Strong,1.6068096795471214,1.265147253486585,0.5755138390643113,nan,526.3048474106549,495.86404723153316,1.869824815734951,2.8717032342571267,20.602250952569882,98.23531788975754,35.05736556821164,84.01207307719426,Partial,0.92787372293308,South,ISO 14001,93.5047904993021,13.005546355710827,290.05864669995924,81.78957460988615,Pullulan,Pullulan Sheet
145,1145,78,Beverages,Pastes,Box,Cork Composite,South,69.78506379647021,23.93754091016645,71.04495571377514,1.1250488663852007,109.58623148265917,69.90936072709862,220.09920462492056,73.61666660671757,36.969360884080324,Low,Basic,4.278337564979374,0.3943093598350767,0.5665958201516306,nan,510.26901252056126,699.4480879792297,2.5219463197037224,2.763796361977321,36.58560704655518,46.6503585631007,92.59539798362133,60.81907872696941,Yes,0.5664146968086147,North,None,57.39582630238085,14.500963451185678,560.6534098950171,55.295140382385014,Fish Gelatin,Fish Protein Blend
