material_id,material_type,tensile_strength_mpa,weight_capacity_kg,density_g_cm3,biodegradability_score,biodegradation_time_days,co2_emission_score,recyclability_percentage,production_cost_per_kg,co2_impact_index,cost_efficiency_index,material_suitability_score
399,Polylactic Acid (PLA) Blends,0.7509885888600158,0.48830160083357016,0.6199999999999999,0.8269473684210527,0.18570650540865383,0.3295479362306182,0.5107352941176471,0.7950840180546241,0.6854573012345362,0.4537534496862261,0.5796133193376636
400,Bagasse Fiber Composite,0.7547169811320753,0.022449559533958496,0.3600000000000001,0.009473684210526523,0.4649658203125,0.40423673291111584,0.6810294117647059,0.7352755732143035,0.43692962116054124,0.3390397329140888,0.38810439569645544
401,Gelatin,0.10315218619365044,0.6869375769631525,0.42000000000000015,0.7978947368421054,0.29451810396634615,0.9080585280628959,0.4598529411764706,0.4083007235861047,0.3773097452564778,0.473706639512599,0.419415530223311
402,Recycled PP,0.9027228561744436,0.29392819929904335,0.06000000000000005,0.5713684210526317,0.34930889423076916,0.5267525660624588,0.08191176470588235,0.8485473233318988,0.4244165962257366,0.4195763873092866,0.457262298961358
403,Thermoplastic Starch (TPS),0.5053666252400859,0.5599128540305012,0.0,0.9861052631578948,0.30440579927884615,0.5662808473465821,0.017941176470588238,0.9206457230356586,0.516279390568195,0.35132555456691267,0.4535699259811018
404,Recycled PET (rPET),0.8266862501412269,0.30084304253102206,0.3800000000000001,0.5894736842105264,0.14315091646634615,0.17623935357064857,0.3279411764705882,0.4523163762647744,0.6543106637719512,0.5573322372957649,0.5974100896943114
405,Chitosan,0.3200768274771212,0.16709292412617222,0.6799999999999999,0.05536842105263173,0.020986703725961536,0.4987988643808694,0.1502941176470588,0.03879142105105132,0.29726991765476657,0.5306343570605675,0.37987868504646294
406,Recycled PP,0.8957179979663314,0.40712323576773707,0.020000000000000018,0.05073684210526319,0.34192833533653844,0.9183227778991048,0.9061764705882352,0.5091624215614647,0.23729495779967363,0.5871874014956346,0.4600770670915302
407,Recycled PP,0.38933453847022936,0.23226295349057496,0.020000000000000018,0.8831578947368421,0.08251953125,0.5588556453374101,0.1758823529411765,0.7395890671443868,0.5206960163405829,0.2906436207304866,0.3866956040245083
408,Chitosan,0.010846232064173539,0.5348110258596193,0.09999999999999987,0.8412631578947367,0.6073185847355768,0.25507752784450743,0.39426470588235296,0.21952781753220107,0.7036931246226378,0.47588605036425746,0.5263973957871374
409,Jute Fiber Composite,0.9055473957744888,0.19873070000947235,0.9400000000000002,0.3458947368421055,0.1669640174278846,0.03122952609740115,0.7120588235294117,0.09882004423583102,0.7305654227098134,0.6917554110408559,0.6793561430786639
410,Cellulose Acetate,0.09128911987346061,0.5083830633702757,0.78,0.6181052631578947,0.0734393780048077,0.33631797335662794,0.8154411764705883,0.28475064802490013,0.6803608275631721,0.46600139576316085,0.5185121076549069
411,Nano-cellulose Composite,0.3193989379731103,0.15733636449748983,0.26,0.48968421052631594,0.15335787259615383,0.5726141078838174,0.4776470588235294,0.01090883615728741,0.45612762098069193,0.5386570562782651,0.4455874011506429
412,Recycled LDPE,0.9502881030392045,0.6710239651416123,0.09999999999999987,0.9671578947368422,0.015070988581730768,0.04258571740554684,0.18117647058823527,0.7153594411473293,0.8050898038359263,0.6002498439953133,0.7242670659505777
413,PHA (Polyhydroxyalkanoates),0.9508530109592135,0.7540020839253576,0.09999999999999987,0.9498947368421056,0.3620887169471153,0.6099585062240662,0.27088235294117646,0.1454978532611415,0.5341656385288338,0.8532573871609147,0.7254547197643566
414,Polylactic Acid (PLA) Blends,0.5736075019771776,0.11035332007199017,0.3400000000000001,0.9837894736842108,0.8472243088942306,0.5234767416466477,0.4189705882352941,0.7235460723185779,0.6171925889289981,0.31576981768731915,0.44158104485144367
415,Starch-based Polymer,0.6320189809061123,0.46784124277730416,0.1399999999999999,0.8665263157894736,0.3358154296875,0.783577200262066,0.3645588235294117,0.23404958015992955,0.4410810593116914,0.6363382350410531,0.5409537401094395
416,Gelatin,0.4485368884871765,0.07075873827791984,0.21999999999999997,0.9094736842105267,0.8965125450721153,0.028827254859139506,0.34867647058823525,0.9921736606651386,0.8281637719512353,0.15891922376347345,0.4467627609623931
417,Paper-based Composite,0.2933001920686928,0.5981813015061097,0.3600000000000001,0.21726315789473682,0.6837815504807692,0.7809565407294168,0.13191176470588228,0.5315405478437534,0.20108302994488914,0.45482822893493935,0.3515126529094117
418,Cellulose Acetate,0.32877640944526043,0.2643743487733258,0.44000000000000017,0.8309473684210527,0.565147986778846,0.5210744704083861,0.9133823529411765,0.04068295319208559,0.6714234459103581,0.5616720461887417,0.5525532726614986
419,PHA (Polyhydroxyalkanoates),0.6726923511467628,0.5276120109879701,0.06000000000000005,0.7088421052631579,0.3770282451923077,0.37060493557545326,0.02970588235294125,0.7726158188132386,0.533291340261809,0.4510449811151244,0.5137649647642467
420,Mycelium-based Material,0.752570331036041,0.5174765558397272,0.8800000000000001,0.9627368421052633,0.8811222956730768,0.9654946494867873,0.44000000000000006,0.4097318828250883,0.39407372788818534,0.6171213129326951,0.5314827050159291
421,Recycled HDPE,0.7917749406846684,0.9244103438476841,0.06000000000000005,0.5711578947368421,0.01930588942307692,0.16007861978597937,0.9802941176470586,0.6071217686325924,0.7873668820574746,0.6720068779066688,0.7553680324388927
422,Recycled PP,0.7897412721726358,0.5491143317230274,0.9200000000000002,0.08526315789473693,0.6639873798076922,0.5413845817864162,0.6597058823529413,0.9512905453417266,0.38682783294580125,0.42114046303200825,0.45707287878069014
423,Thermoplastic Starch (TPS),0.09117613828945881,0.5830254807236905,0.26,0.5974736842105264,0.5830735426682692,0.32103079274950863,0.35544117647058826,0.5169987690028922,0.5898149441825212,0.3954609781027879,0.4615305308154386
424,Polybutylene Succinate (PBS),0.4945203931759123,0.4016292507341101,0.26,0.6865263157894737,0.2912879356971154,0.5276261192400087,0.14602941176470585,0.8043415166284689,0.47135071746977897,0.3471082865216192,0.4169985659875615
425,Chitosan,0.057620607840921934,0.9491332764990055,0.9000000000000001,0.22042105263157907,0.06704477163461538,0.5523039965057872,0.9638235294117649,0.3023448993684884,0.48273902341893304,0.581088205554583,0.5262062800233991
426,Starch-based Polymer,0.5496554061687944,0.777209434498437,0.5199999999999998,0.39410526315789474,0.25250713641826916,0.08953920069884247,0.013970588235294179,0.7144086710235289,0.576256096245006,0.5122959837907579,0.5681073160810287
427,Recycled HDPE,0.4416450118630662,0.28540305010893247,0.28,0.598526315789474,0.07478215144230768,0.6612797554051104,0.6813235294117647,0.09870995506360147,0.4851827229166399,0.5786304365661591,0.4982300699903195
428,Thermoplastic Starch (TPS),0.8879222686702066,0.8442739414606422,0.5199999999999998,0.3741052631578947,0.9320068359374999,0.6346363834898452,0.8801470588235293,0.8933836407490066,0.4709427989671517,0.562305406739652,0.5865189032958065
429,PLA (Polylactic Acid),0.3510337814936165,0.4324145116983991,0.9799999999999998,0.3749473684210527,0.0093994140625,0.7696003494212711,0.02514705882352941,0.19922136930914036,0.23271344758038615,0.5553459402339486,0.3935685844449355
430,Polylactic Acid (PLA) Blends,0.11704892102587278,0.8287392251586625,0.8600000000000001,0.13305263157894753,0.42059795673076916,0.0906311421707795,0.7251470588235295,0.301484202203785,0.6396296301530005,0.5631427629738466,0.5756877718691924
431,Coconut Coir Composite,0.14303468534628855,0.8229610684853652,0.21999999999999997,0.9408421052631577,0.732769305889423,0.2972264686612798,0.9988235294117648,0.9582962199381497,0.8334041031306604,0.3064802381742362,0.552553311905124
432,Recycled PET (rPET),0.7617218393401874,0.18878469262100978,0.040000000000000036,0.7505263157894739,0.3099928635817307,0.6503603406857394,0.6397058823529412,0.1546452626627568,0.5279189008645607,0.6232938545232565,0.5555357553512467
433,Starch-based Polymer,0.6183482092418935,0.7011461589466705,0.78,0.001263157894737077,0.27452674278846156,0.13671107228652546,0.41470588235294126,0.2539256798006385,0.5149645876957467,0.6942780385363139,0.6156464873116807
434,PHA (Polyhydroxyalkanoates),0.10111851768161789,0.2906128635028891,0.11999999999999988,0.765684210526316,0.9872389573317307,0.677658877484167,0.8744117647058823,0.5799597674116033,0.5657581773569877,0.28553550739071076,0.3796906120175302
435,Hemp Fiber Composite,0.08417128008134675,0.29743298285497777,0.5799999999999998,0.7397894736842106,0.06865985576923077,0.058964839484603404,0.5541176470588237,0.9807944434992344,0.8032779517747262,0.12216350148120358,0.4083370075960044
436,Thermoplastic Starch (TPS),0.7011637103152186,0.29629629629629634,0.6399999999999999,0.009684210526315962,0.6267183743990384,0.33500764359030355,0.7494117647058823,0.6912899448553327,0.4852837943039195,0.4227220240413214,0.4629483279992479
437,Cellulose Acetate,0.07276014009716417,0.7255849199583215,0.26,0.36968421052631584,0.6037128155048076,0.8469098056344182,0.5877941176470588,0.11359200952771742,0.3050091838700974,0.5940667142055588,0.439464865235811
438,Bagasse Fiber Composite,0.8220540051971528,0.22980013261343185,0.5599999999999998,0.606736842105263,0.2301213191105769,0.7744048918977942,0.038235294117647034,0.7480359090863599,0.3024656655062112,0.41634187770863146,0.39270843106699554
439,Blended Starch,0.7063608631793017,0.0008525149190110881,0.5399999999999998,0.45284210526315816,0.8104999248798076,0.6449006333260539,0.2130882352941177,0.42587495871656034,0.35601996197474406,0.4418140299428697,0.3898549345768768
440,Gelatin,0.08134674048130155,0.7152600170502985,0.7,0.7778947368421054,0.44693697415865385,0.8707141297226466,0.07882352941176474,0.9924438795424291,0.31377606207366127,0.24200447544250836,0.30197289075962785
441,Recycled PET (rPET),0.08484916958535757,0.17116605096144738,0.9000000000000001,0.4254736842105262,0.6418738731971153,0.7093251801703431,0.10661764705882348,0.6285391166845145,0.29430304458975104,0.2253889194902357,0.2334783076866752
442,Coconut Coir Composite,0.9868941362557901,0.10438571563891258,0.1399999999999999,0.1538947368421053,0.2021953876201923,0.5195457523476741,0.01544117647058818,0.5317006775488146,0.28948378017291215,0.514703684548885,0.4308029710781892
443,Gelatin,0.37430798779798885,0.23747276688453162,0.5799999999999998,0.9764210526315789,0.02494929387019231,0.9799082769163572,0.42117647058823526,0.5570311952681671,0.38720747144894213,0.3607217482974893,0.36034976336682467
444,Blended Starch,0.3706925771099311,0.37984275835938247,0.5399999999999998,0.24210526315789482,0.1454326923076923,0.694911552740773,0.17867647058823533,0.6413895255156675,0.26091109669462903,0.3686047904345271,0.3268598883985938
445,Thermoplastic Starch (TPS),0.8130154784770081,0.4758927725679644,0.4999999999999998,0.7176842105263159,0.22217735877403846,0.6014413627429569,0.8557352941176469,0.7317327034898267,0.5857316406099458,0.49397939391756107,0.5607752389155
446,Recycled LDPE,0.9474635634391593,0.044520223548356525,0.40000000000000013,0.14315789473684215,0.7341778094951922,0.40904127538763935,0.7499999999999999,0.07769293127433219,0.48842673072723297,0.6665179635865219,0.5611762564242535
447,Polycaprolactone (PCL),0.9862162467517792,0.9706355972340628,0.9799999999999998,0.32905263157894726,0.5146202674278846,0.9025988207032103,0.5732352941176472,0.1300853691490107,0.2620634379456085,0.9350214055361483,0.674519121791287
448,Recycled LDPE,0.7535871652920574,0.7161125319693096,0.74,0.4421052631578948,0.3849158653846153,0.2956977506005676,0.48897058823529416,0.3000330267516689,0.5825768212941435,0.7208966984777425,0.6683593776348912
449,PHA (Polyhydroxyalkanoates),0.3763416563100215,0.32319787818509044,0.74,0.1922105263157896,0.7555682842548076,0.009172308364271409,0.25588235294117645,0.4776468939841271,0.6042534743008364,0.41880310275488275,0.4791765842717989
450,Recycled LDPE,0.08349339057733587,0.3186511319503647,0.74,0.44989473684210535,0.0699462890625,0.19676785324306612,0.475,0.3106316116054003,0.6315844944310985,0.39639071211615007,0.45140453487166954
451,Maleic Anhydride Grafted (MAG) Polymers,0.7773132979324369,0.44851757127971964,0.09999999999999987,0.157263157894737,0.13096266526442307,0.10963092378248507,0.6411764705882351,0.2133227914610834,0.6205987795948256,0.6824201441792136,0.6437906564308313
452,Polybutylene Fumarate (PBF),0.5585809513049371,0.6263142938334756,0.1399999999999999,0.5589473684210526,0.8694035456730768,0.31906529810002193,0.7822058823529411,0.9250893223511043,0.664592737946893,0.38543284460108207,0.5384997575330314
453,Polyhydroxyvalerate (PHV),0.4243588295107898,0.14634839443023584,0.15999999999999992,0.6637894736842107,0.36232346754807687,0.8261629176676133,0.08161764705882346,0.03193586805312301,0.3023789126832212,0.5584378199610585,0.4013974154518144
454,Poly(3-hydroxybutyrate) (PHB),0.906564230030505,0.1888794165008999,0.3400000000000001,0.06252631578947376,0.2690993088942307,0.6516706704520638,0.708529411764706,0.938770404027262,0.3346284418637514,0.3531249323485166,0.3846457143380477
455,Starch-based Polymer,0.11117387865777878,0.8595244861229516,0.3600000000000001,0.8711578947368421,0.3277869591346154,0.16903253985586364,0.7427941176470588,0.9072849007696233,0.8253899220225325,0.32829554912636977,0.5585440249376339
456,Recycled HDPE,0.4927126878318833,0.2562280951027754,0.26,0.18505263157894736,0.15240009014423075,0.7890369076217516,0.5589705882352941,0.6836437514386652,0.2727914533098672,0.3512247343049315,0.3245005533393853
457,Seaweed/Kelp-based Polymer,0.01141113998418257,0.3801269299990528,0.47999999999999976,0.22526315789473705,0.40833458533653844,0.5042585717405548,0.2142647058823529,0.03186581130715879,0.35830260267461433,0.5047150964721071,0.3843608866570121
458,Polyhydroxyvalerate (PHV),0.4687605920235001,0.8713649711092166,0.74,0.6612631578947368,0.8404822716346153,0.5127757152216643,0.5391176470588234,0.22485213022548262,0.5498146191693535,0.712096816849622,0.638777130720862
459,Thermoplastic Starch (TPS),0.05626482883290024,0.6631618831107324,0.24,0.46884210526315795,0.6541748046875,0.3620877920943437,0.5026470588235296,0.9792031545551896,0.5601381472964815,0.22414675176101395,0.38565663081736146
460,Polybutylene Fumarate (PBF),0.11885662636990171,0.341669034763664,0.15999999999999992,0.4993684210526317,0.6203049879807692,0.8648176457741867,0.4757352941176469,0.9059938550225681,0.3125487622522255,0.17576015633104247,0.24137613354666376
461,Polylactic Acid (PLA) Blends,0.11750084736187999,0.6837169650468884,0.9400000000000002,0.12821052631578955,0.049006535456730754,0.3184101332168596,0.46058823529411763,0.9646613757143283,0.4713757383451306,0.2545007934368992,0.37047239395368875
462,Polybutylene Succinate (PBS),0.6493051632583888,0.01960784313725486,0.1399999999999999,0.8056842105263158,0.9048790564903845,0.09412535488097817,0.11088235294117643,0.9962369519310639,0.7168190563056409,0.20217912114626754,0.4344905716203278
463,PLA (Polylactic Acid),0.7462433623319398,0.7357203751065644,0.9599999999999997,0.6170526315789475,0.8836200420673076,0.30268617602096537,0.18294117647058816,0.06325123349913425,0.5703609367573191,0.8192886278318976,0.7040561995795371
464,Recycled HDPE,0.5835498813693367,0.4869754665151084,0.6799999999999999,0.13536842105263158,0.8645958533653845,0.7154400524131905,0.09735294117647053,0.5706322120917943,0.20236108834448832,0.49290471952861586,0.38515885793768617
465,Hemp Fiber Composite,0.9623771325273978,0.8132045088566828,0.6399999999999999,0.3738947368421055,0.48798076923076916,0.6577855426949115,0.24250000000000005,0.8341256417698335,0.3317756497051759,0.5990242357072908,0.5498781183033948
466,Mycelium-based Material,0.3749858773019997,0.9547219854125224,0.8200000000000001,0.8103157894736841,0.23417780949519232,0.1880323214675692,0.2635294117647059,0.31927861567869975,0.7017844584612618,0.6712009125428767,0.6821649346731077
467,Natural Fiber Composite,0.2857304259405717,0.9258312020460358,0.06000000000000005,0.5684210526315789,0.395366962139423,0.11181480672635935,0.24514705882352938,0.43522253024950197,0.6636483241909998,0.5893794762961815,0.6223672829935333
468,Gelatin,0.8688283809739012,0.909349246945155,0.15999999999999992,0.10863157894736841,0.38453087439903844,0.6610613671107228,0.21088235294117652,0.2832794563596513,0.24423526071708443,0.8201415058318564,0.603568469411482
469,Natural Fiber Composite,0.22359055473957745,0.5121720185658805,0.07999999999999985,0.37284210526315786,0.7394737830528845,0.67656693601223,0.7354411764705883,0.037410302344899365,0.4206573988669501,0.6057646510536776,0.4841450772987969
470,Starch-based Polymer,0.9633939667834142,0.36014019134223735,0.72,0.24273684210526336,0.6796217698317306,0.3662371696877047,0.8185294117647058,0.0720783834906274,0.5534083501406678,0.7682288940414446,0.6610083134854101
471,Starch-based Polymer,0.012202011072195235,0.46499952638060066,0.06000000000000005,0.5174736842105263,0.8437687800480769,0.8429788163354444,0.32705882352941174,0.02076682112511133,0.29916446180131806,0.5348537327857943,0.38132743158012455
472,Cellulose Acetate,0.9700598802395208,0.6899687411196365,0.0,0.8433684210526318,0.4351149338942307,0.9783795588556454,0.30514705882352944,0.526976851249512,0.3248501586526727,0.6872178459079424,0.5708300639601618
473,Polylactic Acid (PLA) Blends,0.043158965088690535,0.8840579710144927,0.09999999999999987,0.4362105263157896,0.915020282451923,0.20572177331295038,0.843970588235294,0.618230766921206,0.6967963888853206,0.43087277406247254,0.5437893587894356
474,Polybutylene Fumarate (PBF),0.8913117161902608,0.20697167755991286,0.09999999999999987,0.4332631578947368,0.7460843599759615,0.5772002620659531,0.6239705882352943,0.30725887969255095,0.46617293398250337,0.6065814662480318,0.5389300994672315
475,Recycled HDPE,0.5278499604564455,0.9182532916548263,0.040000000000000036,0.905263157894737,0.8251108022836537,0.005241319065298011,0.29338235294117654,0.8261291646233448,0.8276347584240075,0.5033793097840435,0.6770159524943478
476,Recycled HDPE,0.9932211049598914,0.8151937103343754,0.40000000000000013,0.5762105263157897,0.23855356069711534,0.7132561694693165,0.7136764705882354,0.8880393118425924,0.4589703672777258,0.587308719851243,0.5993531163810142
477,Thermoplastic Starch (TPS),0.07377697435318042,0.9789712986643933,0.8600000000000001,0.5661052631578949,0.959331805889423,0.41428259445293736,0.3445588235294118,0.1391727299112281,0.5316020464267821,0.6601553899407808,0.5819778018487825
478,Gelatin,0.5539487063608632,0.880363739698778,0.74,0.2618947368421054,0.7620943509615383,0.19327364053286722,0.5866176470588235,0.05127152993925077,0.5992551301979627,0.8097851218421921,0.7070473454220261
479,Nano-cellulose Composite,0.9694949723195119,0.2799090650753055,0.76,0.6077894736842107,0.30382361778846145,0.7523476741646649,0.9926470588235293,0.31894834816201123,0.5046924167876367,0.6472418719536407,0.5857141192359927
480,Paper-based Composite,0.5232177155123714,0.10590129771715451,0.040000000000000036,0.5760000000000001,0.38028658353365385,0.8108757370604935,0.30161764705882355,0.7128774307188822,0.32768566088151796,0.3035847316813049,0.3154200583480818
481,Chitosan,0.6295333860580725,0.11215307378990241,0.6399999999999999,0.3968421052631579,0.6059476412259615,0.11115964184319704,0.9305882352941176,0.5071407840350683,0.7495904577161723,0.4196496243403651,0.5418646788074124
482,Recycled PET (rPET),0.6958535758671336,0.29118120678222975,0.3600000000000001,0.9907368421052634,0.10063288762019229,0.041056999344834866,0.3205882352941176,0.4877951140423743,0.840810200017985,0.5009923891778593,0.635424513943274
483,Polybutylene Adipate Terephthalate (PBAT),0.4546378940232742,0.6141896372075402,0.9799999999999998,0.8818947368421053,0.7848275991586537,0.3341340904127539,0.5402941176470587,0.15184299282418762,0.7055601993756664,0.6599110622395693,0.6530712577691759
484,Cork Composite,0.6277256807140437,0.8043951880269016,0.19999999999999996,0.749684210526316,0.4620924729567307,0.6261192400087356,0.45999999999999996,0.3510443459201954,0.503845643153527,0.6892185222542053,0.6204377530371875
485,Natural Fiber Composite,0.5844537340413511,0.8993085156768021,0.21999999999999997,0.5372631578947369,0.7611177884615384,0.7936230618038875,0.7830882352941176,0.9589767711846595,0.42098506352530085,0.4615379664415822,0.5013854369585686
486,Polybutylene Adipate Terephthalate (PBAT),0.9013670771664217,0.6237567490764422,0.11999999999999988,0.4621052631578948,0.3054856520432693,0.5461891242629393,0.06102941176470589,0.3401455178694742,0.37774289916883996,0.7214789407250695,0.5922011185818502
487,Polybutylene Adipate Terephthalate (PBAT),0.0454185967687267,0.005493985033626969,0.5999999999999999,0.18484210526315792,0.8673565204326922,0.5809128630705394,0.6270588235294118,0.5912188872987119,0.3904079647495601,0.17878621962122138,0.23276893192854797
488,Poly(3-hydroxybutyrate) (PHB),0.2809851994124957,0.18622714786397648,0.5199999999999998,0.3056842105263158,0.650353064903846,0.7999563223411226,0.7607352941176472,0.057706742461393734,0.34387416081086286,0.5170810071983841,0.391103301931346
489,Polycaprolactone (PCL),0.95062704779121,0.09964952164440655,0.28,0.7738947368421054,0.44496506911057687,0.5289364490063333,0.47220588235294114,0.06321120107286904,0.5621413730200532,0.6897984904015373,0.605803602312198
490,Blended Starch,0.8905208451022482,0.3632660793786114,0.5999999999999999,0.4536842105263159,0.4221660907451923,0.6112688359903908,0.10529411764705876,0.4239033617229956,0.35152966869211105,0.6065747326550597,0.5086204529869542
491,Polybutylene Adipate Terephthalate (PBAT),0.45576770986329224,0.5013734962584067,0.47999999999999976,0.8823157894736842,0.1591984675480769,0.516269927931863,0.2448529411764706,0.6039091664248041,0.5555303611114678,0.445578695266588,0.49615774316339223
492,Cork Composite,0.6202688961699243,0.04328881310978494,0.5399999999999998,0.14800000000000013,0.12157264122596154,0.8805416029700808,0.679705882352941,0.37195128053723514,0.24007037498554784,0.4502868005690187,0.34249864114979756
493,Bagasse Fiber Composite,0.2774827703084397,0.3484891541157526,0.30000000000000004,0.5084210526315791,0.006601186899038457,0.23564096964402692,0.8954411764705882,0.17846455629059532,0.7137940662615779,0.5164057548110196,0.5546771208714583
494,Hemp Fiber Composite,0.1881143373630098,0.17912285687221746,0.6199999999999999,0.6469473684210527,0.48805588942307687,0.2640314479143919,0.42161764705882354,0.7358660515017164,0.6463920159808846,0.21582473766988164,0.3816104208838293
495,Coconut Coir Composite,0.46378940232742055,0.6470588235294119,0.9000000000000001,0.516842105263158,0.9586838942307692,0.12797554051102855,0.5604411764705882,0.13946296500165134,0.7031530966175508,0.6774692817563892,0.6633337739352592
496,Seaweed/Kelp-based Polymer,0.3534063947576545,0.46424173534147967,0.15999999999999992,0.8892631578947368,0.05210524338942307,0.8196112688359907,0.22838235294117648,0.667870975490147,0.402649783538661,0.37814604883368147,0.3940831459588504
497,Mycelium-based Material,0.5837758445373404,0.495311167945439,0.020000000000000018,0.9894736842105263,0.9952486478365384,0.4118803232146757,0.4122058823529412,0.9568150201663346,0.6733431201264083,0.34100009567830003,0.5136459875701612
498,Blended Starch,0.07773132979324368,0.42767831770389314,0.8600000000000001,0.11578947368421066,0.9519230769230768,0.3478925529591612,0.33676470588235297,0.4702308870184849,0.4281435068021532,0.36353053944174707,0.36721058324727385
499,PLA (Polylactic Acid),0.9745791435995932,0.9561428436108743,0.8,0.12989473684210529,0.9691162109374998,0.981655383271457,0.6555882352941177,0.19990192055565004,0.17925837647572662,0.8992558279408802,0.6244778804876895
500,Bagasse Fiber Composite,0.9864422099197829,0.21464431183101257,0.24,0.13031578947368416,0.4528057391826923,0.9270583096746015,0.984705882352941,0.8419719973178275,0.27250675847539274,0.42353715759810767,0.39852621860447973
501,Seaweed/Kelp-based Polymer,0.6983391707151734,0.5166240409207161,0.8200000000000001,0.681263157894737,0.4731914813701923,0.9722646866127975,0.813235294117647,0.5051992113612025,0.3808936628855517,0.5624092789462859,0.49881749789632396
502,Jute Fiber Composite,0.5362105976725793,0.7360992706261249,0.6799999999999999,0.37263157894736865,0.729942908653846,0.1423891679405982,0.19220588235294123,0.9232778550626006,0.5790360661844997,0.412381818464571,0.5237981406894987
503,Nano-cellulose Composite,0.3095695401649531,0.5568816898740172,0.8,0.7332631578947368,0.39444673978365374,0.891461017689452,0.5776470588235295,0.7204835917092844,0.38977785028840095,0.3717419323279773,0.39125303605044837
504,Recycled PP,0.8140323127330245,0.9291465378421901,0.9200000000000002,0.40547368421052643,0.0406494140625,0.3286743830530683,0.06647058823529417,0.4302685174991743,0.47059903138368264,0.7508462481728946,0.6628959968801523
505,Recycled HDPE,0.6848943622189583,0.37794828076158,0.3800000000000001,0.6275789473684212,0.4935584435096153,0.012666521074470305,0.24691176470588239,0.617189923838309,0.7313227766144677,0.47197682335883795,0.5876041042873761
506,Polybutylene Succinate (PBS),0.16269348096260308,0.4636733920621389,0.8,0.7698947368421052,0.6434701772836537,0.39135182354225817,0.1722058823529412,0.16940721984807688,0.5697336857520906,0.5201471739681918,0.4985890311905872
507,Polybutylene Succinate (PBS),0.9110834933905774,0.08847210381737236,0.72,0.5482105263157897,0.5109205979567307,0.5092815025114652,0.33558823529411763,0.3868533512144837,0.47694005369782777,0.5451253386765914,0.5087817166705626
508,Blended Starch,0.8227318947011635,0.6089798238135833,0.5799999999999998,0.5395789473684209,0.36116849459134615,0.10832059401616045,0.6788235294117647,0.5936608653008937,0.7434780930847991,0.5920491694340665,0.677382076859021
509,Seaweed/Kelp-based Polymer,0.9500621398712008,0.288150042625746,0.9400000000000002,0.08821052631578952,0.9446270282451922,0.5378903690762176,0.4994117647058822,0.5898277604859935,0.3574003262978045,0.5355325505546866,0.4809943689906911
510,Polylactic Acid (PLA) Blends,0.7259066772116145,0.16027280477408357,0.6599999999999999,0.4107368421052633,0.9678016075721153,0.8196112688359907,0.9329411764705883,0.5870054744342917,0.4000036535077013,0.4310516548219927,0.4210400715304474
511,Poly(3-hydroxybutyrate) (PHB),0.6136029827138176,0.5445675854883016,0.5799999999999998,0.545684210526316,0.1946270282451923,0.377811749290238,0.2127941176470588,0.7434521962789858,0.5173582120421876,0.4500702919490414,0.5027884584167036
512,Recycled HDPE,0.41837080555869394,0.5323482049824761,0.5799999999999998,0.46189473684210536,0.9391526442307692,0.3526970954356845,0.36426470588235293,0.10504508652008121,0.5350728145112599,0.6431976685543186,0.5663800942803484
513,Polybutylene Fumarate (PBF),0.932888939102926,0.07577910391209625,0.5999999999999999,0.9008421052631581,0.06893216646634616,0.33893863288927717,0.32985294117647057,0.07302915361442769,0.6667539033696029,0.6733887514587357,0.6369238662328376
514,Natural Fiber Composite,0.8662298045418597,0.6982097186700766,0.9000000000000001,0.9065263157894736,0.9517728365384613,0.9233457086700156,0.23602941176470582,0.14744943404157362,0.3574909227547754,0.8103520833469515,0.6235811547618845
515,Poly(3-hydroxybutyrate) (PHB),0.045192633600723064,0.6237567490764422,0.28,0.8218947368421055,0.9091045673076922,0.04870058964839474,0.9932352941176471,0.7923417968554528,0.9208651850519637,0.28374809606096846,0.5487402507128895
516,Recycled LDPE,0.026324709072421182,0.18897414038078997,0.7,0.3753684210526316,0.8608586237980768,0.44507534396156356,0.3872058823529412,0.06421201172950092,0.46751403080559595,0.43890485014416303,0.3840974373252247
517,Alginate,0.37656761947802503,0.4694515487354363,0.19999999999999996,0.7172631578947368,0.510582557091346,0.2646866127975538,0.9404411764705883,0.2247320329466868,0.7709238762637618,0.5639129372853637,0.6185366422409965
518,Recycled LDPE,0.810755846796972,0.7203751065643649,0.26,0.3953684210526316,0.39576134314903844,0.8940816772221012,0.3904411764705882,0.25429597974359225,0.24965792299885653,0.7576208941109642,0.556024622180062
519,Recycled PP,0.9874590441757993,0.5294117647058825,0.6599999999999999,0.23263157894736852,0.22608360877403846,0.0960908495304651,0.20411764705882351,0.6470841381519029,0.5625675783307427,0.5962275874037434,0.6152051471819626
520,Polycaprolactone (PCL),0.15049146989040788,0.3954721985412523,0.5199999999999998,0.3429473684210529,0.027296799879807696,0.411443546625901,0.11926470588235294,0.4012650246699826,0.42101537838983594,0.40328309066150503,0.3843157544637025
521,Paper-based Composite,0.5942831318495085,0.3223453632660794,0.9000000000000001,0.07094736842105265,0.6369347205528846,0.40685739244376484,0.8555882352941176,0.19846075321010015,0.4889731613632569,0.5956042472506363,0.5254938129571161
522,Recycled LDPE,0.3809739012540955,0.6104006820119352,0.6599999999999999,0.33178947368421063,0.1124267578125,0.8886219698624156,0.032058823529411806,0.4492138632292155,0.16163762187993777,0.517726829688123,0.3708832389538274
